ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
03/05/2023,2,,100,41.1072263,4,7,,2812601001,2,35465052,75,1,150000,3,28755,Calle,,,,Robregordo,True,-3.595105,,4,37,Madrid,3,,0,0.18033267287874,7392,https://www.idealista.com/101289008,,101289008,0,3319,200,28126,53,03/05/2023,1950,1,2,,V,Jardines,200,01/01/2024,,https://www.idealista.com/data/app/cid/Rmw4Vyt1MFB5S2tyc0Q5U0JxZ2lEZz09,750,,0-EU-ES-28-01-006-126
26/10/2023,2,,100,41.107071,4,2,0310301VL5501S0001PE,2812601001,1,37006202,75,1,135000,3,28755,Calle,,False,0310301VL5501S,Robregordo,True,-3.592891,,3,44,Madrid,4,,0,0.18033267287874,7464,https://www.idealista.com/102982335,,102982335,21,757,130,28126,53,16/11/2023,2012,1,2,,V,del Real,110,16/11/2023,False,https://www.idealista.com/data/app/cid/dTNyWXJmMGQ3c3dEL3NTaFVoVkRrUT09,1038.46,74,0-EU-ES-28-01-006-126
16/11/2023,2,,100,41.1069009,2,2,,2812601001,3,37204070,75,1,135000,3,28755,,,,,Robregordo,True,-3.5951587,,7,50,Madrid,4,,1,0.18033267287874,7472,https://www.idealista.com/103199304,,103199304,28,1294,130,28126,53,15/12/2023,2012,1,2,,V,,110,15/12/2023,,https://www.idealista.com/data/app/cid/aHFQUUR1WUpOY2cvVEo3REEzSXI1Zz09,1038.46,,0-EU-ES-28-01-006-126
15/12/2022,2,,100,41.1070169,0,4,0310810VL5501S0001GE,2812601001,1,34259600,75,1,89500,3,28755,Calle,bj,,0310810VL5501S,Robregordo,False,-3.5935106,,9,108,Madrid,3,,0,0.18033267287874,7496,https://www.idealista.com/99922959,,99922959,413,2856,136,28126,53,,0,1,1,,M,de la Iglesia,0,20/09/2023,False,https://www.idealista.com/data/app/cid/M2g1YW9lRFZSb3d1N2Eya3gvM1Erdz09,658.09,4,0-EU-ES-28-01-006-126
15/06/2023,2,,0,41.0759009,4,4,,2800101001,1,35873096,0,1,179000,3,28755,Desconocida,,True,,La Acebeda,True,-3.618081,,48,420,Madrid,4,,10,0.21750053780876,7585,https://www.idealista.com/101745677,,101745677,95,5515,195,28001,70,18/09/2023,,1,1,,,M-978,,18/09/2023,False,https://www.idealista.com/data/app/cid/YmdnM0xXa0k0UG15ODdwdk05LzMxUT09,917.95,2,0-EU-ES-28-01-006-001
31/07/2023,2,,100,41.0847152,4,2,,2800101001,3,36274020,75,1,156000,2,28755,,,,,La Acebeda,False,-3.6226515,,1,35,Madrid,4,,0,0.21750053780876,8410,https://www.idealista.com/102183768,,102183768,120,1201,134,28001,70,28/11/2023,2012,1,1,,V,,142,28/11/2023,False,https://www.idealista.com/data/app/cid/c3pkc3RTNmorQkRHUlRwdEt0SXVrUT09,1164.18,,0-EU-ES-28-01-006-001
11/04/2023,2,,0,41.0875143,4,5,,2800101001,3,35266241,0,1,159000,3,28755,,,True,,La Acebeda,True,-3.6224115,,34,492,Madrid,4,,3,0.21750053780876,8427,https://www.idealista.com/101063491,,101063491,196,10213,140,28001,70,24/10/2023,,1,2,,,,,24/10/2023,False,https://www.idealista.com/data/app/cid/WGp6QUViNi9Uc2Y5TlRTY3lLY3h0QT09,1135.71,,0-EU-ES-28-01-006-001
20/08/2023,2,,100,41.0308768,4,3,7626708VL4472N0001FM,2813801001,1,36405209,75,1,120000,3,28737,Desconocida,,False,7626708VL4472N,La Serna del Monte,True,-3.624817,,12,92,Madrid,4,,4,0.053280491683749,8531,https://www.idealista.com/102327462,,102327462,105,2993,140,28138,90,03/12/2023,1990,1,2,,V,peligros,120,03/12/2023,False,https://www.idealista.com/data/app/cid/YmNNNnRJYXNqa2RNTHh6anpvVndRQT09,857.14,11,0-EU-ES-28-01-006-138
28/05/2023,2,,100,41.0295817,4,3,,2813801001,2,35652962,75,1,120000,3,28737,Desconocida,,,,La Serna del Monte,True,-3.623124,,3,83,Madrid,4,,2,0.053280491683749,8531,https://www.idealista.com/101502830,,101502830,81,3549,120,28138,90,17/08/2023,1990,1,2,,V,Peligros,120,17/08/2023,,https://www.idealista.com/data/app/cid/QUhid3V5aXhOamdmWmpVYW40anJwdz09,1000,,0-EU-ES-28-01-006-138
29/11/2023,2,,100,41.0323433,2,4,,2813801001,2,37234983,75,1,95000,2,28737,Calle,,True,,La Serna del Monte,True,-3.6244751,,2,55,Madrid,3,,0,0.053280491683749,8547,https://www.idealista.com/103233928,,103233928,64,2786,128,28138,90,,1900,1,1,,V,de las Huertas,128,01/01/2024,False,https://www.idealista.com/data/app/cid/Nndvd2x6U0QwNVJkWmM2MmFORkpIdz09,742.19,,0-EU-ES-28-01-006-138
07/12/2022,2,,100,41.0310452,4,4,7626719VL4472N0001JM,2813801001,1,34196922,75,1,115000,3,28737,Calle,,True,7626719VL4472N,La Serna del Monte,True,-3.6251068,,,0,Madrid,4,,0,0.053280491683749,8547,https://www.idealista.com/99852887,,99852887,316,,128,28138,90,19/10/2023,1900,1,2,,V,de las Huertas,128,19/10/2023,False,https://www.idealista.com/data/app/cid/L0Nxb20xNlplVi9OclBaTjI2eEFUdz09,898.44,12,0-EU-ES-28-01-006-138
